product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/sparx-sl-146-running-shoes-women/p/itmf85981ebadef4?pid=SHOFQF4WWEGJBNK4&lid=LSTSHOFQF4WWEGJBNK4BALELQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_148&otracker=search&otracker1=search&fm=Search&iid=en_fYtZ4akIQ8oYKOJMCVt9a0u7ssMtY5_rU2j9WWsCsEtuoVrLHV7Zccn_t6nKGrP4cQGn9KR_Vddvjry8BOnuWhhTy0lUJ14SzoMSv_CzLF0%3D&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,SL 146 Running Shoes For Women,Sparx ,659,0.4,4.4,16277
https://www.flipkart.com/roadster-sneakers-women/p/itm3d975dcc0644f?pid=SHOH77X6BFHZWESM&lid=LSTSHOH77X6BFHZWESMPBLQOM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_149&otracker=search&otracker1=search&fm=Search&iid=a2b28c76-f5b2-4d89-b38e-5fb60f90e6e2.SHOH77X6BFHZWESM.SEARCH&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,Sneakers For Women,Roadster ,799,0.84,3.8,135
https://www.flipkart.com/sparx-sl-164-walking-shoes-women/p/itm009dfd00d14b1?pid=SHOFNY4JXBV3RRNS&lid=LSTSHOFNY4JXBV3RRNSHUSXKS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_151&otracker=search&otracker1=search&fm=Search&iid=en_fYtZ4akIQ8oYKOJMCVt9a0u7ssMtY5_rU2j9WWsCsEuEp4GDK12EiQ5aI6xDDp5QEz1GaRtvu4VkSC6aZs_ICn3Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,SL 164 Walking Shoes For Women,Sparx ,851,0.22,4.4,7523
https://www.flipkart.com/adidas-dashart-w-running-shoes-women/p/itm608828a7287d9?pid=SHOH3CHWYHHZ2DUV&lid=LSTSHOH3CHWYHHZ2DUVSTHTC3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_153&otracker=search&otracker1=search&fm=Search&iid=a2b28c76-f5b2-4d89-b38e-5fb60f90e6e2.SHOH3CHWYHHZ2DUV.SEARCH&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,Dashart W Running Shoes For Women,ADIDAS ,2799,0.44,4.1,59
https://www.flipkart.com/puma-game-wns-walking-shoes-women/p/itm54f5d8b6794bb?pid=SHOG9VN93PZTKGPV&lid=LSTSHOG9VN93PZTKGPVJE6T73&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_154&otracker=search&otracker1=search&fm=Search&iid=a2b28c76-f5b2-4d89-b38e-5fb60f90e6e2.SHOG9VN93PZTKGPV.SEARCH&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,Game Wns Walking Shoes For Women,PUMA ,1935,0.54,4.3,2093
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itm2137744590be0?pid=SHOGG44YMXHY2GU4&lid=LSTSHOGG44YMXHY2GU4BLZSGI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_158&otracker=search&otracker1=search&fm=Search&iid=en_fYtZ4akIQ8oYKOJMCVt9a0u7ssMtY5_rU2j9WWsCsEv5yi50XJ4aO1HjDHkvgDK5p23guvlE_XHh6X-4eoxn14nfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,858,0.14,4.1,581
https://www.flipkart.com/liberty-leap7x-boster-l2e-sports-slip-on-knitted-upper-eva-sole-comfortable-walking-shoes-women/p/itm35c40cd26ae39?pid=SHOGYRFHDE3XBABC&lid=LSTSHOGYRFHDE3XBABCIGQ5MK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_159&otracker=search&otracker1=search&fm=Search&iid=a2b28c76-f5b2-4d89-b38e-5fb60f90e6e2.SHOGYRFHDE3XBABC.SEARCH&ppt=sp&ppn=sp&ssid=g8bz1j2uao0000001744466518425&qH=32e27b1148959538,LEAP7X BOSTER-L2E Sports Slip-on With Knitted Upper & EVA Sole | Comfortable Walking Shoes For Women,LIBERTY ,1199,0.62,4.2,991
https://www.flipkart.com/adidas-courtjam-control-3-w-tennis-shoes-women/p/itm2916c1ea5bb4a?pid=SHOHFCB2GTVYY4CK&lid=LSTSHOHFCB2GTVYY4CKFPBJKD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_161&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jhTZJGe7TclPkdMS8buhKfvlPJTStoCdqrX_oEPmm-TAQ%3D%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,CourtJam Control 3 W Tennis Shoes For Women,ADIDAS ,4859,0.46,,
https://www.flipkart.com/adidas-avaflash-tennis-shoes-women/p/itmc535ceb341269?pid=SHOGZT74UFKHFTKX&lid=LSTSHOGZT74UFKHFTKXQHK2UD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_162&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jjlWKU_9x5NFbUJplGT9qe-ufz7Z2vCtpIoQb2nttKVAA%3D%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,AvaFlash Tennis Shoes For Women,ADIDAS ,3359,0.6,4,65
https://www.flipkart.com/reebok-walking-shoes-women/p/itm5947b0c71d261?pid=SHOHYZF4BXRDUMZM&lid=LSTSHOHYZF4BXRDUMZMB4FMAG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_164&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOHYZF4BXRDUMZM.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Walking Shoes For Women,REEBOK ,1979,0.4,3.8,45
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm68ab71f052daf?pid=SHOGH3Y2JSBNA5B4&lid=LSTSHOGH3Y2JSBNA5B4BBZJT3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_166&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGH3Y2JSBNA5B4.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,"Fabbmate Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women",Fabbmate ,373,0.53,4,106623
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itmd33b05345fa3d?pid=SHOGG44YVWANGFUV&lid=LSTSHOGG44YVWANGFUVXFDELY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_169&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGG44YVWANGFUV.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,858,0.14,4.2,2753
https://www.flipkart.com/adidas-alphaedge-running-shoes-women/p/itm1ce526051b23b?pid=SHOGZT6X7EYXKX6F&lid=LSTSHOGZT6X7EYXKX6FYBQ6ZB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_171&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jj3vSco6DICdBD4-FtaXQFAGuYE-eMqOMmxpCeCnaTMIA%3D%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,ALPHAEDGE + Running Shoes For Women,ADIDAS ,3849,0.45,4.3,130
https://www.flipkart.com/sparx-sl-196-stylish-comfortable-walking-shoes-women/p/itm15ec8125caf94?pid=SHOGBED8HE5WWGKH&lid=LSTSHOGBED8HE5WWGKHCIEFK4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_172&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jinUgX-WyDaSxBqYDKOAAbFYtm2g9QARTLG6KDcnp0a6vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,"SL 196 | Stylish, Comfortable | Walking Shoes For Women",Sparx ,655,0.18,4.2,1497
https://www.flipkart.com/asian-firefly-03-navy-pink-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm4677f10d77694?pid=SHOGKD6YZGUG3CVM&lid=LSTSHOGKD6YZGUG3CVMFI7HO2&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_173&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGKD6YZGUG3CVM.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,"Firefly-03 Navy Pink Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women",asian ,799,0.46,4.1,1571
https://www.flipkart.com/sparx-sl-194-running-shoes-women/p/itm519afe456ac85?pid=SHOGYJGUZGREXHG5&lid=LSTSHOGYJGUZGREXHG5AMOTRX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_175&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGYJGUZGREXHG5.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 194 Running Shoes For Women,Sparx ,851,0.22,4.2,6610
https://www.flipkart.com/sparx-sl-252-walking-shoes-women/p/itmbc4338b9c308d?pid=SHOGWYG2SJNBEMH2&lid=LSTSHOGWYG2SJNBEMH2PX2TKM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_177&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jgJXBFbNCDuQ5rppUpHCMORdK2Elx3Kdiuw0yw54Bf7NvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 252 Walking Shoes For Women,Sparx ,809,0.4,4.1,13
https://www.flipkart.com/sparx-sl-123-walking-shoes-women/p/itmfcuthtk68en9r?pid=SHOFCUQHFZY3N5QC&lid=LSTSHOFCUQHFZY3N5QC7I9VH9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_178&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jjgJcnPIDJz5iSRHkqb1jOey0z0cVMsFHwxnGaJClGSzfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 123 Walking Shoes For Women,Sparx ,749,0.25,4.3,5121
https://www.flipkart.com/sparx-sl-245-walking-shoes-women/p/itm03ec8f11eb270?pid=SHOGYYVXKEKZUXWH&lid=LSTSHOGYYVXKEKZUXWHGJNQZL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_179&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGYYVXKEKZUXWH.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 245 Walking Shoes For Women,Sparx ,699,0.22,4.1,386
https://www.flipkart.com/campus-zoe-plus-women-s-casual-shoes-memory-foam-insole-pillo-slip-walking-women/p/itma438d3be26b5f?pid=SHOFXFETEVBFDDCG&lid=LSTSHOFXFETEVBFDDCGXQDZRI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_180&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOFXFETEVBFDDCG.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,ZOE PLUS Women's Casual Shoes | Memory Foam Insole with Pillo Foam | Slip On Walking Shoes For Women,CAMPUS ,749,0.06,4.1,8522
https://www.flipkart.com/skechers-ultra-flex-3-0-glowing-sky-walking-shoes-women/p/itm2b1e989a962d4?pid=SHOGG35AR32H2WNY&lid=LSTSHOGG35AR32H2WNYABLELV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_181&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jhbMJCTQvfOXjS2IHQMUlc4YcjEvFDlv0EV1f7CiKtQIA%3D%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,ULTRA FLEX 3.0-GLOWING SKY Walking Shoes For Women,Skechers ,3849,0.45,4.1,153
https://www.flipkart.com/adidas-brace-walk-w-walking-shoes-women/p/itme98debf04451b?pid=SHOHFCNC4PBFHG8Q&lid=LSTSHOHFCNC4PBFHG8QCX0FQG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_182&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jhMjK5gkoZWB46wvZ7_6q0J-wHvVS6t8LLxJ5xE_99k_IE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Brace Walk W Walking Shoes For Women,ADIDAS ,4589,0.54,4.5,8
https://www.flipkart.com/sparx-sl-170-running-shoes-women/p/itm15e211e17c323?pid=SHOFYUYH29E68JFZ&lid=LSTSHOFYUYH29E68JFZOFABET&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_185&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOFYUYH29E68JFZ.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 170 Running Shoes For Women,Sparx ,835,0.24,4.2,13830
https://www.flipkart.com/red-tape-running-shoes-women/p/itmdc34d82035ab8?pid=SHOGP8QUHN3XSNER&lid=LSTSHOGP8QUHN3XSNERP67A02&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_186&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGP8QUHN3XSNER.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Running Shoes For Women,RED TAPE ,1231,0.78,4.3,1407
https://www.flipkart.com/sparx-sl-168-walking-shoes-women/p/itmdfb6701c0feb4?pid=SHOGQ3FTGTJHQTPP&lid=LSTSHOGQ3FTGTJHQTPPJMXPXK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_187&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jiMyaKRDvzFlz913xeGxHcdoS1T94LePoRMyVgVDWROJg891ypMzu4_aryI8_sihJ8%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,SL 168 Walking Shoes For Women,Sparx ,929,0.07,4.2,434
https://www.flipkart.com/adidas-gamecourt-2-w-tennis-shoes-women/p/itm51f76e70aaef9?pid=SHOGZT3RENWBHC9C&lid=LSTSHOGZT3RENWBHC9CDZIA5U&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_188&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jgDTyUxBtas39bmRWNtSsrtCWFdbbmLlnfhDSSbyFsA-IQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,GameCourt 2 W Tennis Shoes For Women,ADIDAS ,3102,0.52,4,64
https://www.flipkart.com/puma-retaliate-3-running-shoes-women/p/itm4e91099e38169?pid=SHOHFZHFGH7KFYU6&lid=LSTSHOHFZHFGH7KFYU6RH50SA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_189&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOHFZHFGH7KFYU6.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Retaliate 3 Running Shoes For Women,PUMA ,3439,0.47,,
https://www.flipkart.com/adidas-brace-walk-w-walking-shoes-women/p/itm9c70a13f9a45d?pid=SHOGZT73YFNKS9R6&lid=LSTSHOGZT73YFNKS9R6KADJBA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_191&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jh-v2PsQ1-NS25YEeeI0pm5VAskF4lg0jXX8ew5apR5jkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,brace walk W Walking Shoes For Women,ADIDAS ,3000,0.49,4.1,116
https://www.flipkart.com/campus-claire-women-s-sports-shoes-memory-foam-insole-cushioned-comfort-lace-up-running-women/p/itm06bf69d5dfe5a?pid=SHOFW6Z7R8R69UMD&lid=LSTSHOFW6Z7R8R69UMD4XUVU6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_193&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOFW6Z7R8R69UMD.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,CLAIRE Women's Sports Shoes | Memory Foam Insole for Cushioned Comfort | Lace-Up Running Shoes For Women,CAMPUS ,1116,0.2,4.3,42791
https://www.flipkart.com/red-tape-sneakers-women/p/itmd6169e8e033b9?pid=SHOGHFKAKTC4Z4CG&lid=LSTSHOGHFKAKTC4Z4CGPENE0O&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_194&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGHFKAKTC4Z4CG.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Sneakers For Women,RED TAPE ,1077,0.78,4.3,728
https://www.flipkart.com/campus-camp-bling-walking-shoes-women/p/itmd4a5078e73a14?pid=SHOGGARGGTBVUTBG&lid=LSTSHOGGARGGTBVUTBGX6QC3J&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_195&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGGARGGTBVUTBG.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,CAMP-BLING Walking Shoes For Women,CAMPUS ,1052,0.24,4.3,2665
https://www.flipkart.com/reebok-energy-runner-3-0-w-running-shoes-women/p/itm51ef0663c1c74?pid=SHOGX8ZJ6HRBPCMH&lid=LSTSHOGX8ZJ6HRBPCMHQWNTHM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_199&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGX8ZJ6HRBPCMH.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Energy runner 3.0 W Running Shoes For Women,REEBOK ,1559,0.48,4.3,45
https://www.flipkart.com/hrx-hrithik-roshan-059-02-running-shoes-women/p/itm6e11f6009737f?pid=SHOGREKFZ6WHK7XA&lid=LSTSHOGREKFZ6WHK7XAAXWPFY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_200&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOGREKFZ6WHK7XA.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,-059 02 Running Shoes For Women,HRX by Hrithik Roshan ,1608,0.57,4.1,457
https://www.flipkart.com/sparx-sl-199-running-shoes-women/p/itm491d038928c8c?pid=SHOGTY8HWFKGX9XZ&lid=LSTSHOGTY8HWFKGX9XZ8XOLEG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_201&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgvAsoeYVRIG3sdKGZumMR0oxYZeoJdymBFOMU_91sT5RvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,SL 199 Running Shoes For Women,Sparx ,899,0.4,4.1,19
https://www.flipkart.com/adidas-amplimove-trainer-w-training-gym-shoes-women/p/itm902acb013cffb?pid=SHOGW3ZDGGEVQ6DV&lid=LSTSHOGW3ZDGGEVQ6DVHA5FS4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_202&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgvh0oGpuL2MMwxLUsTIaZsy3t11_iSy6vg3ELoVL-gMNA%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,AMPLIMOVE TRAINER W Training & Gym Shoes For Women,ADIDAS ,3779,0.46,4.3,59
https://www.flipkart.com/saucony-guide-16-running-shoes-women/p/itm5500ad379e597?pid=SHOGXJQDAZHNZERY&lid=LSTSHOGXJQDAZHNZERYLTZYZ9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_205&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGXJQDAZHNZERY.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GUIDE 16 Running Shoes For Women,SAUCONY ,5319,0.64,4.5,13
https://www.flipkart.com/skechers-go-walk-joy-ecstatic-walking-shoes-women/p/itmf041af1eb2725?pid=SHOH32QEZX4KHGUS&lid=LSTSHOH32QEZX4KHGUSVGOTKV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_207&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgsGzphVpMxYoLLUPx5LPSNM9cnRkRszrEgTd6n9exUfmw%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GO WALK JOY - ECSTATIC Walking Shoes For Women,Skechers ,3599,0.4,4.3,61
https://www.flipkart.com/marc-loire-walking-shoes-women/p/itm418da7716c73e?pid=SHOG7KEMR5BJAMPW&lid=LSTSHOG7KEMR5BJAMPWKDXOSE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_208&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgv6tnoKbz8CX5DQnwHAVUpqs3PTITfdpVbPD44PH5jJfQ%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Walking Shoes For Women,Marc Loire ,891,0.66,4.1,3778
https://www.flipkart.com/red-tape-walking-shoes-women/p/itmac254323d5914?pid=SHOGMF78SKCKVB7N&lid=LSTSHOGMF78SKCKVB7NASSMTQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_209&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGMF78SKCKVB7N.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1121,0.78,4.3,304
https://www.flipkart.com/skechers-go-run-400-action-running-shoes-women/p/itm4993fa43dc337?pid=SHOGEZAGDKXFWK3J&lid=LSTSHOGEZAGDKXFWK3JFLWI4K&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_211&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgtYiR2jiqpW02YDSCBkjDi5SIQC8nx5-jP0JuA07esxJg%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GO RUN 400 - ACTION Running Shoes For Women,Skechers ,2649,0.41,4.2,35
https://www.flipkart.com/skechers-go-walk-joy-ecstatic-walking-shoes-women/p/itm9c854dc7fc8ee?pid=SHOH32QDS4HHJGVM&lid=LSTSHOH32QDS4HHJGVMGYLVLD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_212&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgup9P4Qlr_sWme8gbPe80kQ8MdS8sVXsCTidgQgUJu2hw%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GO WALK JOY - ECSTATIC Walking Shoes For Women,Skechers ,3539,0.41,4.3,61
https://www.flipkart.com/saucony-endorphin-speed-3-running-shoes-women/p/itme0228577215e6?pid=SHOGXJPKDKWYR5GF&lid=LSTSHOGXJPKDKWYR5GFQG6OAW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_213&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGXJPKDKWYR5GF.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,ENDORPHIN SPEED 3 Running Shoes For Women,SAUCONY ,7839,0.56,4.6,20
