product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/campus-beetle-women-s-casual-shoes-easy-wear-design-cushioned-insole-lace-up-walking-women/p/itmfd4bd9c0f63d2?pid=SHOH2HHEPERW6BEB&lid=LSTSHOH2HHEPERW6BEBJP0C5Z&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_176&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOH2HHEPERW6BEB.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,BEETLE Women's Casual Shoes | Easy to Wear Design & Cushioned Insole | Lace-Up Walking Shoes For Women,CAMPUS ,1293,0.31,4.5,35
https://www.flipkart.com/hrx-hrithik-roshan-running-shoes-women/p/itm5532908e9ebcb?pid=SHOH2JNGDV8E77SH&lid=LSTSHOH2JNGDV8E77SHBBWHKQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_183&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOH2JNGDV8E77SH.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Running Shoes For Women,HRX by Hrithik Roshan ,999,0.75,4,2930
https://www.flipkart.com/campus-beetle-women-s-casual-shoes-easy-wear-design-cushioned-insole-lace-up-walking-women/p/itmc910c971170f5?pid=SHOH2GXRABYXTGAY&lid=LSTSHOH2GXRABYXTGAY03NMJ3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_184&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOH2GXRABYXTGAY.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,BEETLE Women's Casual Shoes | Easy to Wear Design & Cushioned Insole | Lace-Up Walking Shoes For Women,CAMPUS ,1293,0.31,4.5,35
https://www.flipkart.com/campus-dorsy-running-shoes-women/p/itm95b2750a5723d?pid=SHOH2HHE2FG5HFNB&lid=LSTSHOH2HHE2FG5HFNBJW3FLZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_190&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOH2HHE2FG5HFNB.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,DORSY Running Shoes For Women,CAMPUS ,1293,0.31,4,28
https://www.flipkart.com/adidas-response-super-w-running-shoes-women/p/itm551fe049acdc8?pid=SHOHFCFY3JGTXVGF&lid=LSTSHOHFCFY3JGTXVGFJSZIWB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_192&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jjqW-qim9ykNtTYc6siVzvqdIu1L_d08fNQQ7GD1xdjo-o15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,RESPONSE SUPER W Running Shoes For Women,ADIDAS ,4859,0.46,,
https://www.flipkart.com/pahnava-slip-sneakers-women/p/itm247d081e1e351?pid=SHOHAQYSE7TFKZNV&lid=LSTSHOHAQYSE7TFKZNVH3OWM1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_196&otracker=search&otracker1=search&fm=Search&iid=d02a213b-dd52-443b-91c9-3f9710bab45a.SHOHAQYSE7TFKZNV.SEARCH&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Slip On Sneakers For Women,PAHNAVA ,399,0.6,,
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itm8268eedb8b58e?pid=SHOH7N7AYFTGJZH9&lid=LSTSHOH7N7AYFTGJZH9PBZA6N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_197&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jhuYi6V-R7YrbsaUrGyxniJU7uaF8g7JZFENU_HQiClNg%3D%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft ,658,0.34,4.2,357
https://www.flipkart.com/asian-walking-shoes-women/p/itmb6ac27e9d56c6?pid=SHOHYZ94YFWPCHHY&lid=LSTSHOHYZ94YFWPCHHYT0FX4M&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_198&otracker=search&otracker1=search&fm=Search&iid=en_MOfiPzp0wWKxg42C2hBUci9SPWuBOimo-XDBqDeT5jh2ddH3gOP3x1jhKOmTr64zGjEJGfikI7aFYuzwit54LK8iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=34gcicjaps0000001744466520596&qH=32e27b1148959538,Walking Shoes For Women,asian ,869,0.37,4,760
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itme1aa70e830a51?pid=SHOGUM9WSZZ3GQYG&lid=LSTSHOGUM9WSZZ3GQYGZENTCI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_203&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGUM9WSZZ3GQYG.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian ,894,0.4,4.2,1008
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-walking-women/p/itmfe730c309396c?pid=SHOHFK4BDEZH46ET&lid=LSTSHOHFK4BDEZH46ETPDZQMO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_204&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOHFK4BDEZH46ET.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Walking Shoes For Women",BERSACHE ,755,0.62,3.9,1791
https://www.flipkart.com/asian-walking-shoes-women/p/itma063546e9deff?pid=SHOHYZ94NYGHF7GA&lid=LSTSHOHYZ94NYGHF7GARIOV4G&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_206&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOHYZ94NYGHF7GA.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Walking Shoes For Women,asian ,869,0.37,4,760
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itm4c372eb04ce83?pid=SHOGGE7YXBPEGAKH&lid=LSTSHOGGE7YXBPEGAKHUXCWRT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_210&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGGE7YXBPEGAKH.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,858,0.14,4.2,339
https://www.flipkart.com/asian-fashion-02-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-black-jogging-walking-gym-party-walking/p/itmf7ct59hpuayny?pid=SHOF7CRTTQGHKGE9&lid=LSTSHOF7CRTTQGHKGE98RFALL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_214&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOF7CRTTQGHKGE9.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,"Fashion-02 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on black shoes for jogging, walking, gym & party Walking Shoes For Women",asian ,751,0.24,4.1,16379
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itm47e13ee5bb45d?pid=SHOGUXDNTRQZMHYS&lid=LSTSHOGUXDNTRQZMHYSOLI6OL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_220&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGUXDNTRQZMHYS.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian ,894,0.4,4.2,1008
https://www.flipkart.com/peraglow-trendy-walking-memory-foam-non-skit-pvc-sole-slip-sport-shoe-running-shoes-women/p/itme9b6275f67f54?pid=SHOH8DREXQGCK8FH&lid=LSTSHOH8DREXQGCK8FHW5GAXW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_226&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOH8DREXQGCK8FH.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Trendy Walking with Memory Foam Non Skit PVC Sole Slip On Sport Shoe Running Shoes For Women,peraglow ,339,0.32,3.9,11
https://www.flipkart.com/skechers-go-walk-6-vibrant-smile-walking-shoes-women/p/itm4f23d66f28ff1?pid=SHOGWCKZDQXG5HUZ&lid=LSTSHOGWCKZDQXG5HUZV0BRCE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_228&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgvsvk8uCMn_BWMOtGT6Y2rn12SvWyXLriQQJf1P6xSfnQ%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GO WALK 6 - VIBRANT SMILE Walking Shoes For Women,Skechers ,5009,0.41,4.5,30
https://www.flipkart.com/skechers-go-walk-6-valerie-walking-shoes-women/p/itmf6b3481348647?pid=SHOH32QGKHYYKAXA&lid=LSTSHOH32QGKHYYKAXALE6Q0Y&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_231&otracker=search&otracker1=search&fm=Search&iid=en_Y8QSxAyE_Th9lgPBwnHGF0a_81fF0pMaNlQ1fxZVvgsJucm9cQUBOTHfdB64IsvKyEM_t0nKzffxQy_J3epFYw%3D%3D&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,GO WALK 6 - VALERIE Walking Shoes For Women,Skechers ,5009,0.41,4.5,24
https://www.flipkart.com/asian-firefly-03-grey-sports-gym-jogging-walking-training-stylish-running-shoes-women/p/itm2bf2c9c14fd86?pid=SHOGGGAUDFDPKXRA&lid=LSTSHOGGGAUDFDPKXRAGVVSKY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_234&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOGGGAUDFDPKXRA.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,"Firefly-03 Grey Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women",asian ,741,0.25,4.1,1571
https://www.flipkart.com/hrx-hrithik-roshan-running-shoes-women/p/itm30041bc007a7c?pid=SHOH8WPHEZ5C8VYU&lid=LSTSHOH8WPHEZ5C8VYUSRVWE1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_235&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOH8WPHEZ5C8VYU.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,Running Shoes For Women,HRX by Hrithik Roshan ,999,0.75,4,2930
https://www.flipkart.com/campus-ciara-women-s-sports-shoes-breathable-mesh-upper-cushioned-insole-lace-up-running-women/p/itm8b38fb2ec7c5a?pid=SHOH4CKKFYZB87P4&lid=LSTSHOH4CKKFYZB87P4XMNZHI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_240&otracker=search&otracker1=search&fm=Search&iid=a37b97cf-4d27-4ee8-a02f-314e479b2f5a.SHOH4CKKFYZB87P4.SEARCH&ppt=sp&ppn=sp&ssid=sppf4d9x400000001744466523637&qH=32e27b1148959538,CIARA Women's Sports Shoes | Breathable Mesh Upper & Cushioned Insole | Lace-Up Running Shoes For Women,CAMPUS ,1175,0.41,4.4,799
https://www.flipkart.com/puma-zod-runner-v3-wn-s-sneakers-women/p/itm136689c6812dd?pid=SHOFUFGRRTFVA5SM&lid=LSTSHOFUFGRRTFVA5SMUTKCEZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_242&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOFUFGRRTFVA5SM.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,Zod Runner V3 Wn's Sneakers For Women,PUMA ,1299,0.67,4.3,25719
https://www.flipkart.com/sparx-sl-168-walking-shoes-women/p/itmdfb6701c0feb4?pid=SHOGQ3FTWGJVHSTU&lid=LSTSHOGQ3FTWGJVHSTUFRZFNM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_249&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGQ3FTWGJVHSTU.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,SL 168 Walking Shoes For Women,Sparx ,929,0.07,4.2,434
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-walking-women/p/itmaca5257e1f37d?pid=SHOHFK4BTQ8UUE49&lid=LSTSHOHFK4BTQ8UUE49FJAZXZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_250&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOHFK4BTQ8UUE49.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Walking Shoes For Women",BERSACHE ,759,0.62,3.9,1791
https://www.flipkart.com/abros-angel-2-running-shoes-women/p/itm0b82e167c7253?pid=SHOGY76VMSMYMWTH&lid=LSTSHOGY76VMSMYMWTHSUMMFL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_257&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGY76VMSMYMWTH.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,ANGEL-2 Running Shoes For Women,Abros ,949,0.44,4,507
https://www.flipkart.com/campus-siren-women-s-sports-shoes-integrated-nitrofly-technology-mesh-upper-lace-up-running-women/p/itm9bc2ef8d1a2c3?pid=SHOHFS58NKAZGF7R&lid=LSTSHOHFS58NKAZGF7RUHQC24&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_259&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOHFS58NKAZGF7R.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,SIREN Women's Sports Shoes | Integrated NitroFly Technology |Mesh Upper |Lace-Up Running Shoes For Women,CAMPUS ,1935,0.12,4.4,842
https://www.flipkart.com/red-tape-etpu-athleisure-sports-shoes-men-soft-cushioned-insole-slip-resistance-walking-women/p/itm5e12e05888bf4?pid=SHOGYTB2TZH2XWHG&lid=LSTSHOGYTB2TZH2XWHG475QI1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_263&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGYTB2TZH2XWHG.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,"ETPU Athleisure Sports Shoes for Men | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,1539,0.8,4.1,2208
https://www.flipkart.com/asian-superfly-03-mintsky-sports-gym-training-casual-stylish-running-shoes-women/p/itm17461d48e6fdc?pid=SHOGHSZVJ8GUVNQT&lid=LSTSHOGHSZVJ8GUVNQTSFTMXV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_268&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGHSZVJ8GUVNQT.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,"Superfly-03 Mintsky Sports,Gym,Training,Casual,Stylish Running Shoes For Women",asian ,860,0.56,4.1,2698
https://www.flipkart.com/abros-angel-2-running-shoes-women/p/itm0afc46b7d9725?pid=SHOGY76USDVDHPXQ&lid=LSTSHOGY76USDVDHPXQ3SJAPJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_270&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGY76USDVDHPXQ.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,ANGEL-2 Running Shoes For Women,Abros ,949,0.44,4,507
https://www.flipkart.com/sparx-sl-168-outdoors-women/p/itm588416aa0d30f?pid=SHOGQ3FTQYPQTGFK&lid=LSTSHOGQ3FTQYPQTGFKJGOXFY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_271&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGQ3FTQYPQTGFK.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,SL 168 Outdoors For Women,Sparx ,929,0.07,4.2,434
https://www.flipkart.com/sparx-sl-196-stylish-comfortable-walking-shoes-women/p/itm15ec8125caf94?pid=SHOGBED9HPAF9WFQ&lid=LSTSHOGBED9HPAF9WFQGV9U50&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_274&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOGBED9HPAF9WFQ.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,"SL 196 | Stylish, Comfortable | Walking Shoes For Women",Sparx ,655,0.18,4.2,1497
https://www.flipkart.com/campus-stacy-walking-shoes-women/p/itm990998dc0d226?pid=SHOFWREZ7KSHAK4A&lid=LSTSHOFWREZ7KSHAK4A9EMNP3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_279&otracker=search&otracker1=search&fm=Search&iid=4a762ed3-4142-41b6-8087-50d4f787e5ab.SHOFWREZ7KSHAK4A.SEARCH&ppt=sp&ppn=sp&ssid=4q4mnowc800000001744466526787&qH=32e27b1148959538,STACY Walking Shoes For Women,CAMPUS ,1176,0.05,4.3,3334
https://www.flipkart.com/sparx-sl-196-stylish-comfortable-walking-shoes-women/p/itm15ec8125caf94?pid=SHOGBED9HPAF9WFQ&lid=LSTSHOGBED9HPAF9WFQGV9U50&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_281&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGBED9HPAF9WFQ.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,"SL 196 | Stylish, Comfortable | Walking Shoes For Women",Sparx ,655,0.18,4.2,1497
https://www.flipkart.com/asian-firefly-10-grey-sports-training-gym-walking-stylish-walking-shoes-women/p/itma785e0a8706a0?pid=SHOGHHFGHGAH7SRC&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_282&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGHHFGHGAH7SRC.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,"Firefly-10 Grey Sports,Training,Gym,Walking,Stylish Walking Shoes For Women",asian ,825,0.44,4.2,7203
https://www.flipkart.com/campus-camp-glitter-walking-shoes-women/p/itm9b65effd9ef8b?pid=SHOGHMX9AGQXBGKK&lid=LSTSHOGHMX9AGQXBGKKJC3VVW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_283&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGHMX9AGQXBGKK.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,CAMP-GLITTER Walking Shoes For Women,CAMPUS ,999,0.41,4.3,1757
https://www.flipkart.com/sparx-sl-194-running-shoes-women/p/itma10aaf9018f67?pid=SHOGCPSEG3JYV6Y7&lid=LSTSHOGCPSEG3JYV6Y7QQXENR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_290&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGCPSEG3JYV6Y7.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,SL 194 Running Shoes For Women,Sparx ,824,0.25,4.2,6610
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm7bb00afc6cd04?pid=SHOGZEPJY8QF7HFC&lid=LSTSHOGZEPJY8QF7HFCAFIKXL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_292&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGZEPJY8QF7HFC.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,"Fabbmate Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women",Fabbmate ,369,0.53,4,106623
https://www.flipkart.com/campus-stacy-walking-shoes-women/p/itm990998dc0d226?pid=SHOFWREZ7KSHAK4A&lid=LSTSHOFWREZ7KSHAK4A9EMNP3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_299&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOFWREZ7KSHAK4A.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,STACY Walking Shoes For Women,CAMPUS ,1176,0.05,4.3,3334
https://www.flipkart.com/skechers-go-walk-joy-sensat-walking-shoes-women/p/itmb58f821c97837?pid=SHOGQTKZWZ2PGBGW&lid=LSTSHOGQTKZWZ2PGBGWLS4XWQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_301&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOGQTKZWZ2PGBGW.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,GO WALK JOY - SENSAT Walking Shoes For Women,Skechers ,3239,0.28,4.2,201
https://www.flipkart.com/adidas-base-x-w-running-shoes-women/p/itm1a7dd2b6135b3?pid=SHOH3CHWP8BGHRHD&lid=LSTSHOH3CHWP8BGHRHD1KL369&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_302&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOH3CHWP8BGHRHD.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,Base X W Running Shoes For Women,ADIDAS ,1977,0.4,4.4,224
https://www.flipkart.com/hrx-hrithik-roshan-running-shoes-women/p/itm3f0fc858213b7?pid=SHOH5DYPXHMVYHAN&lid=LSTSHOH5DYPXHMVYHANZJQVLX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_307&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOH5DYPXHMVYHAN.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,Running Shoes For Women,HRX by Hrithik Roshan ,999,0.75,4,2930
https://www.flipkart.com/skechers-go-walk-joy-ecstatic-walking-shoes-women/p/itmf041af1eb2725?pid=SHOH32QEZX4KHGUS&lid=LSTSHOH32QEZX4KHGUSVGOTKV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_312&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOH32QEZX4KHGUS.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,GO WALK JOY - ECSTATIC Walking Shoes For Women,Skechers ,3599,0.4,4.3,61
https://www.flipkart.com/asian-riya-51-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-firozi-jogging-walking-gym-party/p/itmff98zgr3gwm4u?pid=SHOFEFWMYD6TBAZG&lid=LSTSHOFEFWMYD6TBAZG5Y7NEA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_313&otracker=search&otracker1=search&fm=Search&iid=93777673-b4b5-4b1e-8e02-cc5e97268b98.SHOFEFWMYD6TBAZG.SEARCH&ppt=sp&ppn=sp&ssid=zsd7sfxgow0000001744466528449&qH=32e27b1148959538,"Riya-51 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on firozi shoes for jogging, walking, gym & party Running Shoes For Women",asian ,593,0.5,4.1,33518
